fact_id,source,gender,age,grade_letter,raisedhands,visited_resources,announcements_view,discussion,absence_days,stage,topic,gpa,absences,study_time,parental_education,parental_support,tutoring,g1,g2,g3,failures,medu,fedu,math_score,science_score,english_score,avg_score,lunch,test_prep,exam_score,attendance,hours_studied,motivation_level,internet_access,tutoring_sessions,parental_involvement,family_income,previous_scores,sleep_hours
137,xAPI,female,16,A,70,80,95,70,under-7,highschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
138,xAPI,female,18,A,60,80,50,40,under-7,highschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
139,xAPI,female,12,A,100,80,95,90,under-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
140,xAPI,male,13,A,100,85,85,70,under-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
141,xAPI,male,15,C,10,60,5,20,above-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
142,xAPI,male,13,C,19,65,50,10,above-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
143,xAPI,male,14,C,10,75,55,11,under-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
144,xAPI,male,15,A,80,90,55,19,under-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
145,xAPI,male,15,D,10,10,15,19,above-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
146,xAPI,male,13,A,70,75,55,11,under-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
147,xAPI,female,13,A,100,75,50,70,under-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
148,xAPI,female,14,B,10,79,30,30,under-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
149,xAPI,female,15,A,60,55,30,40,under-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
150,xAPI,female,12,A,100,75,50,70,under-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
151,xAPI,male,17,A,80,80,51,59,under-7,highschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
152,xAPI,male,17,A,23,63,71,89,under-7,highschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
153,xAPI,female,15,A,100,91,98,40,under-7,highschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
154,xAPI,male,15,B,10,51,40,40,above-7,highschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
155,xAPI,male,17,A,70,50,33,41,above-7,highschool,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
156,xAPI,male,16,A,70,58,73,91,under-7,highschool,math,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
157,xAPI,female,16,A,70,50,30,49,under-7,highschool,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
158,xAPI,male,18,A,70,50,33,40,under-7,highschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
159,xAPI,male,15,C,22,51,48,10,above-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
160,xAPI,female,15,A,62,68,48,80,under-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
161,xAPI,female,13,A,82,89,58,50,under-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
162,xAPI,male,15,A,72,80,58,66,under-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
163,xAPI,female,11,A,70,82,3,73,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
164,xAPI,female,12,A,60,82,93,43,above-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
165,xAPI,male,10,B,55,72,83,14,above-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
166,xAPI,female,12,A,72,65,73,66,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
167,xAPI,male,12,A,51,82,53,43,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
168,xAPI,male,12,A,80,92,83,43,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
169,xAPI,male,12,B,60,52,23,33,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
170,xAPI,male,11,C,30,12,29,23,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
171,xAPI,male,11,B,40,62,83,33,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
172,xAPI,male,11,B,60,52,23,33,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
173,xAPI,male,11,D,20,22,53,13,above-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
174,xAPI,male,12,B,20,52,23,33,above-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
175,xAPI,female,10,A,50,62,73,43,above-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
176,xAPI,male,10,C,10,2,13,53,above-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
177,xAPI,male,12,B,60,52,23,33,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
178,xAPI,female,11,C,15,52,83,11,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
179,xAPI,female,12,B,80,42,33,13,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
180,xAPI,male,10,B,40,51,20,33,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
181,xAPI,female,11,A,60,70,63,93,under-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
182,xAPI,male,11,B,50,62,13,33,above-7,lowerlevel,french,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
183,xAPI,male,15,A,85,75,62,53,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
184,xAPI,female,15,C,25,15,32,53,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
185,xAPI,male,12,D,10,35,30,13,above-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
186,xAPI,male,12,A,87,65,82,33,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
187,xAPI,male,15,A,85,15,22,53,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
188,xAPI,female,14,A,80,71,52,51,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
189,xAPI,male,12,A,75,71,72,53,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
190,xAPI,female,15,A,85,66,12,23,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
191,xAPI,male,12,B,23,25,32,53,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
192,xAPI,male,12,D,15,25,37,13,above-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
193,xAPI,male,14,A,95,91,62,53,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
194,xAPI,male,14,A,81,75,62,53,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
195,xAPI,male,14,A,53,75,72,23,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
196,xAPI,male,12,C,15,43,42,33,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
197,xAPI,male,14,A,92,65,62,53,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
198,xAPI,male,13,A,83,75,62,53,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
199,xAPI,male,15,C,27,15,42,53,above-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
200,xAPI,male,14,A,45,95,12,13,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
201,xAPI,male,12,A,15,90,52,83,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
202,xAPI,female,12,B,45,58,52,43,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
203,xAPI,male,13,C,25,5,12,33,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
204,xAPI,female,12,B,22,51,42,40,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
205,xAPI,male,14,C,29,10,12,24,above-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
206,xAPI,female,12,B,72,51,42,24,above-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
207,xAPI,male,12,B,67,31,42,14,under-7,middleschool,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
208,xAPI,male,15,D,17,21,42,14,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
209,xAPI,male,15,C,27,41,49,14,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
210,xAPI,male,14,A,70,81,39,84,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
211,xAPI,male,14,B,27,90,82,14,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
212,xAPI,male,14,C,17,61,42,14,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
213,xAPI,male,14,A,87,81,42,19,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
214,xAPI,male,15,C,7,61,22,14,above-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
215,xAPI,male,15,C,17,50,2,4,above-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
216,xAPI,male,14,D,5,21,42,14,above-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
217,xAPI,male,13,B,27,41,32,61,above-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
218,xAPI,female,15,A,87,88,40,10,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
219,xAPI,male,13,A,96,61,42,94,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
220,xAPI,male,12,B,57,51,46,34,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
221,xAPI,male,14,A,77,69,41,13,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
222,xAPI,male,15,A,80,51,40,24,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
223,xAPI,male,14,A,62,61,82,40,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
224,xAPI,male,15,A,72,83,12,90,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
225,xAPI,male,14,A,87,81,22,70,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
226,xAPI,male,12,A,72,90,12,30,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
227,xAPI,male,15,D,2,11,62,30,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
228,xAPI,male,13,D,5,3,2,10,under-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
229,xAPI,male,15,A,73,84,77,81,above-7,highschool,math,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
230,xAPI,male,15,D,5,17,21,10,above-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
231,xAPI,male,14,B,51,42,12,29,above-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
232,xAPI,male,12,D,9,7,21,20,above-7,middleschool,spanish,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
233,xAPI,male,15,B,19,72,15,50,above-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
234,xAPI,female,13,A,32,80,58,46,above-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
235,xAPI,male,13,A,32,60,58,66,above-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
236,xAPI,male,12,D,12,8,18,26,above-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
237,xAPI,male,13,C,52,10,13,6,above-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
238,xAPI,male,13,A,72,80,58,66,above-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
239,xAPI,female,14,A,72,80,58,66,above-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
240,xAPI,male,12,A,92,80,88,76,under-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
241,xAPI,male,13,A,72,80,98,96,under-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
242,xAPI,male,13,A,72,80,58,86,under-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
243,xAPI,male,14,D,22,20,18,6,above-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
244,xAPI,male,13,C,12,20,38,46,above-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
245,xAPI,male,15,A,70,92,83,85,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
246,xAPI,female,13,A,50,40,52,66,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
247,xAPI,female,14,A,80,94,62,77,under-7,middleschool,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
248,xAPI,female,12,A,87,48,82,96,above-7,middleschool,math,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
249,xAPI,female,14,B,70,40,2,16,above-7,middleschool,quran,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
250,xAPI,male,11,A,65,86,62,40,above-7,lowerlevel,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
251,xAPI,male,11,C,15,6,32,40,under-7,lowerlevel,math,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
252,xAPI,male,11,B,19,74,32,17,above-7,lowerlevel,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
253,xAPI,female,12,A,69,76,82,94,under-7,lowerlevel,science,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
254,xAPI,male,11,B,39,26,12,44,above-7,lowerlevel,arabic,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
255,xAPI,male,11,A,59,97,42,70,under-7,lowerlevel,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
256,xAPI,male,12,C,10,17,12,40,under-7,lowerlevel,history,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
257,xAPI,female,11,A,80,87,72,60,under-7,lowerlevel,history,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
258,xAPI,female,11,A,70,99,66,65,under-7,lowerlevel,history,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
259,xAPI,female,11,A,80,97,86,95,under-7,lowerlevel,history,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
260,xAPI,male,12,B,69,34,12,17,above-7,lowerlevel,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
261,xAPI,male,12,D,10,17,12,14,above-7,lowerlevel,history,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
262,xAPI,male,11,A,61,97,82,64,above-7,lowerlevel,history,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
263,xAPI,female,12,C,21,27,52,34,above-7,lowerlevel,history,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
264,xAPI,male,12,A,49,94,42,7,above-7,lowerlevel,math,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
265,xAPI,female,15,A,70,64,42,32,under-7,middleschool,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
266,xAPI,female,14,A,79,84,82,37,under-7,middleschool,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
267,xAPI,male,12,B,19,80,12,17,above-7,middleschool,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
268,xAPI,male,13,B,11,70,32,29,above-7,middleschool,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
269,xAPI,male,15,D,10,8,10,10,above-7,middleschool,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
270,xAPI,male,13,C,18,28,40,20,above-7,middleschool,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
271,xAPI,female,14,A,90,84,52,30,under-7,middleschool,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
272,xAPI,female,15,A,92,81,32,36,under-7,middleschool,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
273,xAPI,male,15,C,42,21,2,16,under-7,middleschool,english,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
